0.841000	2.318685	1.318684
0.842000	2.321004	1.321004
0.843000	2.323327	1.323326
0.844000	2.325651	1.325651
0.845000	2.327978	1.327978
0.846000	2.330307	1.330307
0.847000	2.332638	1.332638
0.848000	2.334972	1.334972
0.849000	2.337308	1.337308
0.850000	2.339647	1.339647
0.851000	2.341988	1.341988
0.852000	2.344331	1.344331
0.853000	2.346676	1.346676
0.854000	2.349024	1.349024
0.855000	2.351374	1.351374
0.856000	2.353727	1.353727
0.857000	2.356082	1.356082
0.858000	2.358439	1.358439
0.859000	2.360799	1.360799
0.860000	2.363161	1.363161
0.861000	2.365525	1.365525
0.862000	2.367892	1.367892
0.863000	2.370261	1.370261
0.864000	2.372632	1.372632
0.865000	2.375006	1.375006
0.866000	2.377382	1.377382
0.867000	2.379761	1.379761
0.868000	2.382142	1.382142
0.869000	2.384525	1.384525
0.870000	2.386911	1.386911
0.871000	2.389299	1.389299
0.872000	2.391689	1.391689
0.873000	2.394082	1.394082
0.874000	2.396478	1.396478
0.875000	2.398875	1.398875
0.876000	2.401275	1.401275
0.877000	2.403678	1.403678
0.878000	2.406083	1.406083
0.879000	2.408490	1.408490
0.880000	2.410900	1.410900
0.881000	2.413312	1.413312
0.882000	2.415726	1.415726
0.883000	2.418143	1.418143
0.884000	2.420563	1.420563
0.885000	2.422984	1.422984
0.886000	2.425409	1.425409
0.887000	2.427835	1.427835
0.888000	2.430264	1.430264
0.889000	2.432696	1.432696
0.890000	2.435130	1.435130
0.891000	2.437566	1.437566
0.892000	2.440005	1.440005
0.893000	2.442446	1.442446
0.894000	2.444890	1.444890
0.895000	2.447336	1.447336
0.896000	2.449784	1.449784
0.897000	2.452235	1.452235
0.898000	2.454689	1.454689
0.899000	2.457145	1.457145
0.900000	2.459603	1.459603
0.901000	2.462064	1.462064
0.902000	2.464527	1.464527
0.903000	2.466993	1.466993
0.904000	2.469461	1.469461
0.905000	2.471932	1.471932
0.906000	2.474405	1.474405
0.907000	2.476881	1.476881
0.908000	2.479359	1.479359
0.909000	2.481839	1.481839
0.910000	2.484323	1.484322
0.911000	2.486808	1.486808
0.912000	2.489296	1.489296
0.913000	2.491787	1.491787
0.914000	2.494280	1.494280
0.915000	2.496775	1.496775
0.916000	2.499273	1.499273
0.917000	2.501774	1.501774
0.918000	2.504277	1.504277
0.919000	2.506782	1.506782
0.920000	2.509290	1.509290
0.921000	2.511801	1.511801
